age,sex,bmi,children,smoker,region,charges
0.6086956521739131,male,0.31315577078288936,0.0,no,southwest,0.3748079234002931
0.6086956521739131,male,0.7514124293785311,0.6000000000000001,no,southeast,0.12485908591386646
0.6304347826086956,male,0.37315039009954254,0.6000000000000001,no,northwest,0.13565288011401164
0.10869565217391308,male,0.6981436642453591,0.0,no,southeast,0.011419385653240575
0.0,female,0.12994350282485867,0.0,no,southeast,0.007751754320575491
0.6521739130434783,female,0.43960182943233783,0.4,no,northeast,0.14240352753130764
0.3695652173913043,male,0.3911756793112725,0.2,no,southwest,0.05792944708073806
0.02173913043478265,female,0.15442561205273064,0.0,yes,southwest,0.20307942107748034
0.06521739130434784,female,0.2808716707021791,0.2,no,southwest,0.023558486240697056
0.06521739130434784,female,0.15953726123217649,0.4,no,southeast,0.032860075212356725
0.673913043478261,female,0.39870863599677153,0.2,no,northeast,0.13817514901941289
0.8260869565217392,female,0.43960182943233783,0.6000000000000001,no,northeast,0.19646728124624552
0.5217391304347826,female,0.242803336023675,0.4,no,northwest,0.1100613948391091
0.5652173913043479,male,0.4319343556631692,0.4,no,northwest,0.1116449541312487
0.0,male,0.38848533763787996,0.6000000000000001,no,northeast,0.037670368191678606
0.9347826086956521,female,0.13801452784503632,0.0,no,northwest,0.19622422854987742
0.8478260869565217,female,0.16868442292171104,0.0,no,northeast,0.17410478110713418
0.5217391304347826,female,0.4626042507398439,0.2,no,northeast,0.10403342331821935
0.17391304347826086,male,0.4557438794726929,0.4,yes,southwest,0.5580870236623566
0.043478260869565244,male,0.46731234866828075,0.0,no,southeast,0.004304246184621164
0.10869565217391308,female,0.33225719666397624,0.0,yes,northwest,0.26995186465605087
0.4565217391304348,female,0.24024751143395207,0.6000000000000001,yes,northeast,0.3278296920299028
0.13043478260869568,male,0.6507936507936507,0.0,yes,southeast,0.5906660277430623
1.0,female,0.3808178638687112,0.6000000000000001,no,northwest,0.2447595825288553
0.9565217391304348,male,0.41700295937584075,0.2,no,southeast,0.41308392823497203
0.19565217391304346,female,0.053672316384180685,0.4,yes,northeast,0.22162850758887212
0.8043478260869565,male,0.3961528114070486,0.0,yes,northeast,0.6573466672142484
0.8043478260869565,male,0.45843422114608545,0.0,no,southeast,0.31380796092246793
0.3695652173913043,female,0.7366155501748723,0.4,no,southeast,0.07542143257933202
0.5652173913043479,male,0.16612859833198812,0.4,no,northeast,0.11461815602945927
0.02173913043478265,male,0.4960990045735808,0.0,no,southwest,0.0022344506108506576
0.8695652173913044,female,0.6211998923863329,0.0,no,southeast,0.1713453367359766
0.6956521739130435,male,0.25302663438256645,0.4,no,northwest,0.4654978786708347
0.17391304347826086,female,0.17890772128060262,0.0,no,northwest,0.032801108169102804
0.13043478260869568,female,0.3833736884584342,0.6000000000000001,no,northwest,0.05580665108186326
0.6521739130434783,male,0.5290556900726392,0.8,no,northeast,0.15347515974778497
0.02173913043478265,female,0.5776163572773743,0.0,no,northwest,0.016220594624031307
0.6521739130434783,male,0.41659940812483176,0.2,no,northeast,0.12517745638998276
0.673913043478261,male,0.41404358353510895,0.2,no,northeast,0.1303823482607107
0.6086956521739131,female,0.43960182943233783,0.4,no,northeast,0.13231161066296476
0.6086956521739131,male,0.10478880817863867,0.0,no,northwest,0.10223432353688841
0.5434782608695652,female,0.4960990045735808,0.6000000000000001,no,southwest,0.11812130710960475
0.06521739130434784,male,0.40516545601291354,0.0,no,southeast,0.24684725816411981
1.0,male,0.25934893731503905,0.4,no,southwest,0.2213388368972208
0.0,female,0.5975248856604789,0.0,no,southeast,0.00813736896632745
0.7173913043478262,female,0.12483185364541294,0.0,no,southwest,0.12997782974691546
0.6304347826086956,male,0.8490718321226796,0.2,no,southeast,0.1111285966436808
1.0,female,0.45749260156039817,0.0,no,northwest,0.21661785563593436
0.673913043478261,male,0.43960182943233783,0.6000000000000001,no,northwest,0.14601432115956617
0.28260869565217395,male,0.11945117029862784,0.0,no,southwest,0.0341320742414178
0.7391304347826086,female,0.6031746031746033,0.4,no,northeast,0.16401058964519494
0.32608695652173914,female,0.2246435297282754,0.0,no,southeast,0.048895366278071
0.6304347826086956,female,0.20554210384718863,0.2,no,southwest,0.11840332479143312
0.4347826086956522,male,0.13882163034705408,0.6000000000000001,no,southeast,0.08828064715251256
0.30434782608695654,male,0.37853107344632764,0.2,no,southeast,0.047129256883020505
0.02173913043478265,male,0.0408931934355663,0.0,no,northwest,0.007972511211081166
0.5652173913043479,female,0.11501210653753025,0.2,yes,northeast,0.29486611482788133
0.17391304347826086,female,0.03322571966639759,0.4,yes,northeast,0.21283444349869932
0.15217391304347827,male,0.21361312886736605,1.0,no,southwest,0.06318137994134786
0.02173913043478265,female,0.5162765671240247,0.0,no,northwest,0.01617000766244819
0.5434782608695652,female,0.5294592413236481,0.2,no,southeast,0.09934551225351498
0.7391304347826086,male,0.48802797955340327,0.0,no,southeast,0.1280009924238617
0.3913043478260869,female,0.17863868711326336,0.4,yes,southwest,0.2791187817247455
1.0,male,0.6241592682270647,0.2,no,southeast,0.21223804266342391
0.9782608695652173,female,0.2964756524078558,0.0,yes,northwest,0.444201716948452
1.0,male,0.48210922787193977,0.0,yes,southeast,0.7305417970164227
0.9347826086956521,male,0.5353779930051116,0.0,yes,southeast,0.7259103605192525
0.4782608695652174,male,0.45238095238095233,0.2,yes,northeast,0.6066134947547634
0.15217391304347827,male,0.3935969868173258,0.0,no,northeast,0.02562742624803413
0.6521739130434783,male,0.38310465429109486,0.4,no,southwest,0.12524560560843886
0.5869565217391305,male,0.2246435297282754,1.0,no,southeast,0.13834304914335718
0.4347826086956522,female,0.30414312617702444,0.2,no,northeast,0.08672500949439708
0.0,female,0.3552596179714823,0.0,no,northeast,0.09899447811853102
0.06521739130434784,female,0.023002421307506016,0.2,no,northeast,0.032651702486354475
0.19565217391304346,female,0.38848533763787996,0.6000000000000001,no,northwest,0.2822551733428984
0.02173913043478265,male,0.4611245628194781,0.0,no,southwest,0.350544106595663
0.23913043478260876,female,0.11501210653753025,0.4,no,northwest,0.06040898794495738
0.5217391304347826,male,0.29432337906914174,0.0,no,southwest,0.07738165978241122
0.9130434782608696,female,0.3911756793112725,0.0,no,southwest,0.18382421212434266
0.28260869565217395,male,0.3399246704331449,0.2,no,northwest,0.04982902150493063
0.9130434782608696,male,0.46139359698681726,0.6000000000000001,no,southeast,0.20428163397879895
0.08695652173913049,male,0.4242668818940005,0.0,no,northeast,0.018083782077568524
0.3695652173913043,male,0.34813021253699217,0.6000000000000001,no,southwest,0.07669725452184102
0.7391304347826086,female,0.8283562012375572,1.0,no,southeast,0.18309537646885687
0.17391304347826086,male,0.36292709174065096,0.0,no,northeast,0.028339833619824943
0.28260869565217395,female,0.4498251277912294,0.2,no,northwest,0.05772510397686496
0.32608695652173914,female,0.4718859295130481,0.0,yes,southwest,0.573955753820988
0.0,male,0.7277374226526767,0.0,no,southeast,0.0004393078242743814
0.8913043478260869,female,0.5531342480495023,0.2,no,southeast,0.4336257100571096
0.8260869565217392,male,0.288808178638687,0.2,yes,northwest,0.3988512664813678
0.5869565217391305,female,0.4611245628194781,0.0,no,southwest,0.0993352550335499
0.9130434782608696,male,0.3680387409200968,0.0,no,northeast,0.185305564748013
0.8260869565217392,female,0.2606941081517352,0.0,no,northwest,0.16492236328165757
0.4782608695652174,female,0.3669626042507398,0.0,no,southwest,0.07644342583854725
0.3695652173913043,male,0.6090933548560666,0.2,no,southwest,0.05810916391794122
0.4565217391304348,male,0.3669626042507398,0.8,no,southwest,0.10200384016492348
0.26086956521739135,male,0.21980091471616892,0.2,no,northwest,0.04645545043050635
0.13043478260869568,male,0.20016142050040342,0.0,no,southwest,0.013531678616421305
0.043478260869565244,male,0.37059456550981973,0.0,no,northwest,0.010337952075682786
0.30434782608695654,male,0.8224374495560935,0.4,no,southeast,0.05689700026821578
0.8913043478260869,male,0.5768092547753563,0.0,no,southwest,0.3300176164273171
0.8043478260869565,female,0.38149044928705944,0.4,no,southeast,0.17175329666997802
0.8478260869565217,female,0.3910411622276029,0.0,no,northwest,0.17109574677780223
0.8260869565217392,male,0.6359967715899919,0.0,no,southwest,0.151312959008688
0.4782608695652174,female,0.45843422114608545,0.6000000000000001,no,southeast,0.10472382313054474
0.673913043478261,female,0.5560936238902341,0.6000000000000001,no,southeast,0.14780237040653388
0.5217391304347826,male,0.3777239709443099,0.0,yes,southwest,0.33555695576132105
0.9565217391304348,female,0.5955071294054344,0.4,no,northeast,0.22519993239154423
0.8260869565217392,male,0.26836158192090387,0.0,no,northeast,0.16031565121782823
0.02173913043478265,male,0.24791498520312072,0.0,no,northwest,0.008143242206424166
0.26086956521739135,female,0.334140435835351,0.2,yes,southeast,0.2937034152087951
0.9130434782608696,female,0.34274952919020707,0.2,no,southwest,0.19318592858104194
0.8260869565217392,female,0.48049502286790413,0.4,no,northwest,0.18390694029059693
0.21739130434782616,female,0.22491256389561476,0.2,no,northeast,0.35383186116440124
0.0,female,0.2187247780468119,0.2,no,southeast,0.017226625822921168
0.19565217391304346,male,0.44955609362389026,0.0,no,southeast,0.021950457110078706
0.0,female,0.3808178638687112,0.0,no,northeast,0.017264531725678798
0.02173913043478265,female,0.3723432875975249,0.0,no,southwest,0.009937836696228263
0.6304347826086956,female,0.46771589991928963,0.0,no,northeast,0.315360997722474
0.7826086956521738,male,0.24589722894807642,0.6000000000000001,yes,southwest,0.3872463370408023
0.9347826086956521,male,0.33225719666397624,0.2,yes,northwest,0.4428959358149184
0.13043478260869568,male,0.3373688458434221,0.0,yes,northeast,0.5431195510156045
0.15217391304347827,male,0.5290556900726392,0.0,no,northwest,0.02254672705645944
0.06521739130434784,male,0.5620123755716976,0.0,no,southeast,0.006583242117221786
0.10869565217391308,male,0.44659671778315846,0.0,no,southeast,0.01121193473622212
0.9782608695652173,male,0.682405165456013,0.6000000000000001,no,northwest,0.23038544233052213
0.673913043478261,male,0.5797686306160881,0.4,no,southeast,0.13061479416799265
0.0,female,0.41404358353510895,0.0,no,southeast,0.007986051826855163
0.7173913043478262,female,0.6333064299165994,0.2,no,southwest,0.13979882256535608
0.6521739130434783,male,0.49340866290018814,0.6000000000000001,no,southwest,0.13473822692186632
0.28260869565217395,female,0.4063761097659403,0.0,no,northeast,0.05148003007918104
0.7826086956521738,female,0.14823782620392778,0.6000000000000001,no,northwest,0.18122489116133889
0.02173913043478265,male,0.34274952919020707,0.0,no,southwest,0.002107983206892879
0.5652173913043479,female,0.5945655098197471,0.0,yes,southeast,0.7624000647506723
0.7608695652173914,male,0.4089319343556631,0.2,no,northwest,0.14908732743616707
0.02173913043478265,female,0.4557438794726929,0.0,no,southwest,0.01000661721417021
0.9347826086956521,female,0.2453591606133978,0.0,no,southeast,0.37337202258377866
0.0,female,0.2453591606133978,0.0,no,northeast,0.017152818852182766
0.9347826086956521,male,0.7382297551789077,0.0,no,southwest,0.18280030980271256
0.06521739130434784,male,0.2620392789884315,0.8,yes,southwest,0.26848555946664926
0.043478260869565244,male,0.32203389830508466,0.0,no,northeast,0.013490316129500215
0.28260869565217395,female,0.20554210384718863,0.4,no,southwest,0.06081182804810944
0.5869565217391305,male,0.34274952919020707,0.4,no,southwest,0.11023549063676868
0.5652173913043479,female,0.2157654022060801,0.4,no,southeast,0.11315865786068341
0.9565217391304348,female,0.6252354048964219,0.0,no,southwest,0.1971152610851533
0.23913043478260876,male,0.4960990045735808,0.0,yes,southwest,0.5598824362077525
0.5434782608695652,male,0.2709174065106268,0.0,no,northeast,0.09123107278684488
0.7173913043478262,male,0.1950497713209577,0.2,yes,southeast,0.3367394714801982
0.02173913043478265,male,0.38444982512779113,0.0,yes,southeast,0.5016311556819104
0.4347826086956522,female,0.34893731503900993,0.2,no,southeast,0.07745607011902993
0.4130434782608696,male,0.40126446058649445,0.6000000000000001,no,northwest,0.0905845223504393
0.08695652173913049,male,0.41404358353510895,0.2,no,northwest,0.024284592383867237
0.06521739130434784,male,0.20957761635727734,0.4,no,northwest,0.03120936512863441
0.13043478260869568,female,0.25047080979284364,0.0,no,northeast,0.03068449746860407
0.8478260869565217,female,0.34274952919020707,0.0,no,southwest,0.164942451534577
0.8260869565217392,male,0.4344901802528921,0.2,no,northeast,0.1698543111037491
0.19565217391304346,male,0.47619047619047605,0.0,no,southeast,0.021972422501292426
0.7173913043478262,male,0.17379607210115688,0.0,no,northeast,0.1315186442377098
0.02173913043478265,male,0.38848533763787996,0.0,no,southwest,0.002145701555441693
0.4565217391304348,male,0.3319881624966371,0.2,yes,southwest,0.31860729083951717
0.8695652173913044,male,0.5310734463276836,0.0,no,southwest,0.16346556190297365
0.043478260869565244,male,0.5205811138014528,0.2,no,southeast,0.4246293506357828
0.5869565217391305,male,0.3910411622276029,0.4,no,northwest,0.1163887858799939
0.3695652173913043,female,0.40462738767823514,0.2,no,southwest,0.0657459882117621
0.28260869565217395,male,0.40126446058649445,0.0,no,northeast,0.043670366999951186
0.6956521739130435,female,0.30669895076674736,0.0,no,northeast,0.39162438317285536
0.30434782608695654,female,0.7602905569007263,0.0,no,southeast,0.045847888124548444
0.7173913043478262,female,0.48305084745762705,0.0,no,northeast,0.13957913433478922
0.4347826086956522,female,0.5856873822975517,0.0,no,southeast,0.06824966450929636
0.5217391304347826,male,0.2719935431799838,0.2,yes,southeast,0.5925710480854384
0.0,female,0.48210922787193977,0.0,no,southeast,0.16537909130046802
0.02173913043478265,female,0.3935969868173258,0.4,no,northwest,0.3661346477322555
0.7173913043478262,female,0.26472962066182404,0.2,no,southwest,0.1394948570505804
0.6086956521739131,male,0.6312886736615548,0.2,no,northeast,0.1152625938871808
0.0,male,0.2555824589722895,0.0,no,northeast,0.009355802513348702
0.8478260869565217,male,0.7040624159268227,0.2,yes,southeast,0.7590541310259779
0.9565217391304348,female,0.4242668818940005,0.0,no,northeast,0.20625540339385817
0.8913043478260869,male,0.36965294592413234,0.4,no,southeast,0.18841635322140401
0.4130434782608696,male,0.5442561205273069,0.0,no,southeast,0.2887988699345259
1.0,male,0.6596717783158459,0.0,no,southeast,0.2028656763200756
0.4347826086956522,male,0.3245897228948076,0.2,no,northeast,0.07893642431582688
0.32608695652173914,female,0.6171643798762443,0.6000000000000001,no,southwest,0.07742403905257504
0.6086956521739131,female,0.38310465429109486,0.4,no,southwest,0.12295913623919388
0.6086956521739131,female,0.3252623083131557,0.2,no,southeast,0.11350978009027829
0.7608695652173914,male,0.41404358353510895,0.0,no,southeast,0.41859175431175805
0.34782608695652173,female,0.5929513048157116,0.6000000000000001,no,southwest,0.08100065790967702
0.043478260869565244,female,0.42588108689803594,0.4,no,southeast,0.03087883236065319
0.9782608695652173,female,0.5472154963680386,0.0,no,southeast,0.2037609691292523
0.7826086956521738,female,0.8461124562819478,0.0,yes,southeast,1.0
0.7826086956521738,male,0.3833736884584342,0.0,no,northwest,0.14540839975340974
0.673913043478261,male,0.26580575733118106,0.4,yes,northwest,0.362105191768168
0.21739130434782616,male,0.5239440408931935,0.0,no,northeast,0.03427010855239034
0.7826086956521738,female,0.8270110304008609,0.4,no,southwest,0.16626955319208725
0.15217391304347827,female,0.3399246704331449,0.0,no,northeast,0.03338861015574682
0.5434782608695652,female,0.8135593220338984,0.0,yes,southeast,0.7141638260548198
0.9782608695652173,male,0.39924670433145004,0.0,no,southwest,0.19583349167896705
0.30434782608695654,female,0.34893731503900993,0.0,no,southeast,0.04550864486024768
0.9565217391304348,male,0.146354587032553,0.0,no,southwest,0.18891488028948547
0.7391304347826086,female,0.4242668818940005,0.4,no,northwest,0.1606706322755068
0.15217391304347827,female,0.682405165456013,0.0,no,northeast,0.267476672335926
0.21739130434782616,male,0.21092278719397362,0.4,no,southwest,0.04350938563105491
0.6086956521739131,male,0.47027172450901256,0.2,no,northeast,0.11512980311302512
0.34782608695652173,male,0.49098735539413507,0.0,no,southeast,0.04490616008567927
0.3695652173913043,female,0.4881624966370728,0.6000000000000001,yes,northwest,0.6203104381589692
0.02173913043478265,male,0.5264998654829163,0.0,no,northwest,0.008372991323614123
0.6086956521739131,female,0.10734463276836148,0.4,no,northwest,0.12884518588931884
0.7826086956521738,female,0.4498251277912294,0.0,no,northeast,0.1564610618592934
0.19565217391304346,male,0.3911756793112725,0.0,no,southwest,0.021902310747519343
0.6956521739130435,male,0.7750874361043854,0.2,no,southeast,0.1266885806504689
0.0,female,0.43475921442023124,0.4,no,southeast,0.026806443083287945
0.02173913043478265,female,0.3910411622276029,0.0,no,northwest,0.016066725949216005
0.4347826086956522,female,0.6619585687382297,0.2,no,northwest,0.08382768803856118
0.5,male,0.3935969868173258,0.4,no,northwest,0.09792483301734736
0.673913043478261,female,0.42884046273876775,1.0,no,southwest,0.16650073171177934
0.6521739130434783,male,0.6619585687382297,0.4,yes,northwest,0.7115910188721193
0.28260869565217395,female,0.35351089588377727,0.0,no,southwest,0.042130550936030214
0.0,female,0.5738498789346247,0.2,no,southeast,0.017519497705770753
0.26086956521739135,female,0.7306967984934085,0.4,no,southeast,0.05797041849718119
0.9565217391304348,female,0.5622814097390368,0.2,no,northeast,0.4868129455382254
0.8478260869565217,female,0.49327414581651874,0.4,no,northeast,0.19317577750877804
0.8695652173913044,female,0.3015873015873016,0.0,no,northwest,0.1771952211460224
0.08695652173913049,male,0.2927091740651062,0.0,no,southeast,0.00866940518764991
0.28260869565217395,female,0.5955071294054344,0.2,yes,northeast,0.9170076053012999
0.7391304347826086,male,0.38310465429109486,0.2,no,southwest,0.13731611562647125
0.15217391304347827,female,0.2019101425881087,0.0,no,northeast,0.03327478949218482
0.8913043478260869,male,0.2555824589722895,0.2,no,northeast,0.18822650686071837
0.02173913043478265,male,0.3935969868173258,0.0,no,northwest,0.008263386240184053
0.4565217391304348,male,0.7928436911487757,0.4,no,southeast,0.08355175748843792
0.30434782608695654,female,0.2068872746838848,0.2,no,southeast,0.26344367949851155
0.02173913043478265,male,0.12752219531880538,0.0,no,southwest,0.0019304850960749497
0.32608695652173914,female,0.3311810599946192,0.2,no,southeast,0.05838488137455914
0.06521739130434784,male,0.11501210653753025,0.6000000000000001,no,northeast,0.04372544249289778
0.34782608695652173,female,0.3833736884584342,0.2,yes,northwest,0.6835273823688252
0.9347826086956521,female,0.5367231638418077,0.0,no,northeast,0.19974545586523834
0.4347826086956522,female,0.39628732849071835,0.2,no,southeast,0.07749511970340987
0.8695652173913044,female,0.3508205542103847,0.0,no,southwest,0.17112235473426154
0.6304347826086956,male,0.09712133440947002,0.2,no,northwest,0.11662193172362106
0.043478260869565244,male,0.40812483185364534,0.4,no,southeast,0.023058741267412784
0.06521739130434784,female,0.15846112456281947,0.2,yes,northeast,0.22725553370317042
0.5,male,0.6537530266343825,0.0,no,southeast,0.07322260769092152
0.6086956521739131,female,0.4779391982781813,0.2,no,northeast,0.12294157398232092
0.5217391304347826,female,0.36373419424266873,0.4,no,southeast,0.10404765748551448
0.34782608695652173,female,0.4651600753295668,0.2,no,northeast,0.07139784251279348
0.5434782608695652,male,0.4476728544525155,0.4,no,southwest,0.10087426900393953
0.7391304347826086,female,0.5801721818670971,0.4,no,northwest,0.5163742156474806
0.0,female,0.6241592682270647,0.0,no,southeast,0.00815933435754117
0.7173913043478262,male,0.4217110573042776,0.0,no,northwest,0.12853068780903745
0.8260869565217392,female,0.2512779122948614,0.0,no,southwest,0.15880112863469883
1.0,female,0.6211998923863329,0.6000000000000001,no,southeast,0.23884435662676465
0.02173913043478265,female,0.33225719666397624,0.0,yes,northwest,0.2609335559651913
0.7173913043478262,female,0.48802797955340327,0.0,no,southeast,0.13027735780892072
0.19565217391304346,female,0.24791498520312072,0.0,no,northeast,0.038895492236285224
0.8913043478260869,female,0.20702179176755442,0.0,yes,northwest,0.39197879183105067
0.21739130434782616,male,0.2964756524078558,0.4,no,northeast,0.05288582229978619
0.26086956521739135,male,0.5875706214689265,0.4,yes,southwest,0.6084668455886252
0.6304347826086956,female,0.36077481840193704,0.2,no,southeast,0.11853134530386053
0.4347826086956522,female,0.5068603712671508,0.4,no,southwest,0.08698796288947584
0.0,female,0.4626042507398439,0.0,no,northeast,0.017331981007789616
0.34782608695652173,female,0.0817863868711326,0.6000000000000001,no,northeast,0.08988498106616556
0.043478260869565244,female,0.45843422114608545,0.0,no,southeast,0.01210237188664784
0.6304347826086956,female,0.5560936238902341,0.2,yes,southeast,0.6679799620997191
0.8260869565217392,female,0.3399246704331449,0.0,no,northeast,0.16818011683877312
0.673913043478261,male,0.25934893731503905,0.4,yes,southwest,0.3541130903204495
0.02173913043478265,female,0.46139359698681726,0.0,yes,southeast,0.5318236386030458
0.8043478260869565,female,0.5687382297551788,0.0,no,southwest,0.15310441296312308
0.26086956521739135,male,0.4153887543718051,0.2,no,southwest,0.04050328273410172
0.4130434782608696,male,0.48802797955340327,0.8,yes,southwest,0.6234840157909591
0.673913043478261,female,0.14366424535916056,0.2,no,southwest,0.12865893258841246
0.0,male,0.47282754909873537,0.0,yes,northeast,0.5346646419195388
0.8913043478260869,male,0.34503631961259074,0.0,no,northwest,0.17570621391632305
0.23913043478260876,female,0.2709174065106268,0.0,no,northwest,0.041734256075714564
0.3913043478260869,male,0.34759214420231366,0.6000000000000001,no,northeast,0.0898140009763108
0.32608695652173914,male,0.7129405434490179,0.2,no,southeast,0.16289028717378007
0.8695652173913044,male,0.5929513048157116,0.0,no,southwest,0.1635165926098338
0.5652173913043479,female,0.6185095507129406,0.0,yes,northwest,0.6681971387000938
0.7608695652173914,male,0.5418348130212537,0.2,no,southwest,0.1430834634149867
0.13043478260869568,male,0.35889157923056225,0.0,no,southwest,0.013662583473149529
0.23913043478260876,female,0.5264998654829163,0.0,no,southeast,0.03583156597770042
0.4782608695652174,male,0.18146354587032543,0.4,no,northeast,0.09659418538813586
0.7173913043478262,male,0.6386871132633845,0.2,no,southwest,0.13199781251902862
1.0,male,0.5980629539951572,0.0,no,northeast,0.21212074865553512
0.02173913043478265,female,0.2300242130750605,0.2,no,northwest,0.02533558870669362
0.3695652173913043,female,0.5955071294054344,0.4,no,northeast,0.3797880525418562
0.4565217391304348,male,0.28114070486951837,0.0,yes,northeast,0.30371728877558923
0.8260869565217392,male,0.47619047619047605,0.8,no,southeast,0.18878778078793879
0.32608695652173914,male,0.7113263384449824,1.0,no,southwest,0.08849955404022651
0.5217391304347826,male,0.33225719666397624,0.6000000000000001,yes,northwest,0.5054479730593738
0.9347826086956521,male,0.48305084745762705,0.0,no,northeast,0.1918957447747552
0.10869565217391308,female,0.511164917944579,0.6000000000000001,no,northwest,0.05338906136807569
0.5434782608695652,male,0.5205811138014528,0.4,no,southeast,0.2822774096102758
0.6521739130434783,male,0.39870863599677153,0.6000000000000001,no,northeast,0.1439660089227876
0.4565217391304348,male,0.2760290556900725,0.2,no,northwest,0.07983735572281352
0.4782608695652174,female,0.19935431799838577,0.6000000000000001,no,northeast,0.11381604094932879
0.0,male,0.3373688458434221,0.0,no,northeast,0.009423251795459517
0.8695652173913044,female,0.45749260156039817,0.0,no,northeast,0.18051620840511687
0.673913043478261,female,0.7188592951304815,0.4,no,southeast,0.13853494982120665
0.7608695652173914,female,0.6359967715899919,0.2,no,southeast,0.15096656633756747
0.6521739130434783,female,0.40812483185364534,0.0,no,southeast,0.1142683801996528
0.5869565217391305,female,0.5472154963680386,0.4,no,southeast,0.11820956134114363
0.8913043478260869,female,0.5176217379607211,0.0,no,southeast,0.17754052360842268
0.7391304347826086,female,0.2512779122948614,0.4,yes,southeast,0.37583541127953424
0.17391304347826086,female,0.7113263384449824,0.2,no,southwest,0.03652837854776151
0.19565217391304346,male,0.4626042507398439,0.4,no,northwest,0.04687799410092403
0.6521739130434783,female,0.5367231638418077,0.2,no,northeast,0.4033674320021749
0.8478260869565217,female,0.34503631961259074,0.8,no,northeast,0.21185683274821876
0.4130434782608696,male,0.8224374495560935,0.6000000000000001,no,southeast,0.0848183948614357
0.8478260869565217,female,0.2157654022060801,0.2,no,southeast,0.33632960104719645
0.30434782608695654,female,0.4191552327145547,0.2,no,northeast,0.06427408832021646
0.0,male,0.47619047619047605,0.0,no,southeast,0.00023185690725592572
1.0,female,0.18913101963949408,0.0,yes,southeast,0.4136733970666894
0.5434782608695652,male,0.5945655098197471,0.4,yes,southeast,0.661444738648574
0.673913043478261,male,0.34274952919020707,0.2,no,southwest,0.12101767084182113
0.4782608695652174,female,0.45238095238095233,0.4,yes,northwest,0.6206281837204239
0.9565217391304348,male,0.4319343556631692,0.0,yes,northeast,0.7117216763169125
0.4782608695652174,female,0.37261232176486403,0.2,no,southeast,0.0858497386955895
0.26086956521739135,male,0.41996233521657245,0.6000000000000001,no,southeast,0.05931036163222316
0.23913043478260876,female,0.4089319343556631,0.0,no,northeast,0.04504048880434729
0.3913043478260869,male,0.36965294592413234,0.0,no,southeast,0.05232135276808866
0.5,female,0.40516545601291354,0.0,no,southeast,0.08082304487202475
0.5652173913043479,female,0.7514124293785311,0.4,yes,southeast,0.7195554923877236
0.5869565217391305,male,0.14568200161420497,0.0,no,northwest,0.09738313097039489
0.8043478260869565,female,0.6685499058380415,0.6000000000000001,no,southeast,0.1813916883069147
0.9130434782608696,male,0.41404358353510895,0.6000000000000001,yes,northwest,0.7184308279640836
0.8260869565217392,male,0.5418348130212537,0.6000000000000001,no,southwest,0.17944026418010497
0.673913043478261,female,0.19424266881893992,0.4,no,northwest,0.14421576728069838
0.06521739130434784,female,0.038740920096852205,0.2,no,southwest,0.023358800866026878
0.02173913043478265,male,0.1167608286252354,0.0,no,southwest,0.0019216101905340515
0.4565217391304348,male,0.5203120796341134,0.4,yes,southwest,0.6222332925921057
0.7608695652173914,male,0.22491256389561476,0.0,no,northwest,0.13953391301978446
0.32608695652173914,female,0.06833467850416997,0.2,no,southwest,0.05816811180672276
0.7608695652173914,male,0.28114070486951837,0.4,no,northeast,0.1615760035295729
0.5217391304347826,male,0.2734732311003497,0.4,no,northeast,0.10547365288587346
0.4782608695652174,male,0.6922249125638955,0.0,no,southeast,0.06890622235942294
0.6304347826086956,female,0.21899381221415115,0.2,no,southwest,0.40088245334286454
0.19565217391304346,male,0.40812483185364534,0.2,yes,southeast,0.5376755182706323
0.06521739130434784,male,0.30669895076674736,0.0,no,northeast,0.015678566152945172
0.6304347826086956,male,0.5445251546946462,0.2,no,southwest,0.11087743681687343
0.043478260869565244,male,0.44215765402206086,0.2,no,northwest,0.019798623729163026
0.13043478260869568,male,0.20702179176755442,0.0,no,northwest,0.01965080547331406
0.19565217391304346,female,0.5068603712671508,0.2,no,southwest,0.03920481701281517
0.17391304347826086,female,0.6517352703793382,0.0,no,northwest,0.033191049331305955
0.7608695652173914,female,0.43960182943233783,0.4,no,northeast,0.4479689732459494
0.5,male,0.5324186171643799,0.2,yes,southeast,0.6249429401236662
0.8260869565217392,male,0.4779391982781813,0.0,no,northwest,0.1572960779381665
0.10869565217391308,female,0.6271186440677967,0.4,no,southeast,0.03796956583903513
0.06521739130434784,female,0.5087436104385256,0.0,no,southeast,0.014344758833892263
0.6956521739130435,female,0.7744148506860371,0.0,no,northeast,0.1343977011060184
0.7608695652173914,male,0.6863061608824319,0.0,no,southeast,0.13380095549023996
0.34782608695652173,female,0.28114070486951837,0.2,no,northwest,0.06805366956297342
0.6304347826086956,female,0.365482916330374,0.2,no,northwest,0.12464869717964511
0.32608695652173914,female,0.4557438794726929,0.4,no,southwest,0.06788926193782831
0.7173913043478262,female,0.5945655098197471,0.0,yes,southeast,0.6908145465577769
0.673913043478261,male,0.3424804950228679,0.6000000000000001,no,northwest,0.14593422513705961
0.28260869565217395,female,0.3910411622276029,0.6000000000000001,no,northeast,0.0796723439336851
0.3913043478260869,female,0.3169222491256388,0.0,no,northeast,0.06938919439971732
0.0,male,0.5176217379607211,0.2,no,southeast,0.009667678825221652
0.6956521739130435,female,0.203927898843153,0.4,no,southeast,0.14342464606961702
